id,ckpt,n_atoms,n_basis,n_occ,t_fock_s,method,f1_res_fro,f1_res_max,f1_res_occ,f1_res_frontier,f1_grad,f1_pt1_homo,f1_pt1_lumo,f1_dhomo,f1_dlumo,f1_gap,gap_hat,f1_sB_homo,f1_sB_lumo,ref_dhomo_F1,ref_dlumo_F1,ref_res_true
393,id,11,109,22,1.4179987907409668,df-g1,0.022206954645822452,0.004888834285679877,0.0048485010152358255,0.0013375466537958475,0.021047356049195304,0.00012756991383845867,0.0007252804746653367,0.0001266081036056521,0.0006658576945770302,0.3017437593937331,0.3012045098027617,0.014407321024810332,0.020508089629080635,0.00048224823724896115,0.00010252423587666466,0.015375016126925507
438,id,14,124,23,1.9453938007354736,df-g1,0.018372121275621957,0.0034852848926227864,0.0030532524733992484,0.00107776488790929,0.0154241861816931,0.0010608644680114448,0.000750307577997619,0.001035888669722318,0.0007229178177499546,0.22147298863994286,0.22178595949191524,0.01027208595544501,0.009788038071976222,0.001229990934561026,0.00046509799388208886,0.011898836614709082
458,id,16,134,24,2.3799030780792236,df-g1,0.014099414259052019,0.0043547200840556854,0.004353584511449258,0.0012917390921655654,0.013268065288843629,-4.6600994365508154e-05,-0.0005766775499239145,-5.9781866343200374e-05,-0.0006935816282278087,0.2919549082008086,0.2925887079626932,0.0048560336657453166,0.04958598795674348,1.7682714991446025e-05,-9.665293799879238e-05,0.012651753800217373
470,id,14,124,23,1.95550537109375,df-g1,0.0174083205088568,0.005459866964560689,0.005476004317963741,0.002045317154812307,0.01738454234017196,-7.287589404299045e-05,0.0005151835669921608,-8.205990307716404e-05,0.0003002588260311023,0.2911160352680912,0.29073371653898294,0.012675424716559514,0.049953444312181815,0.00020169476170817102,-9.362235929774587e-05,0.013648730141235032
499,id,12,114,23,1.623171091079712,df-g1,0.03915884612756648,0.00998407207954699,0.010055210524465086,0.003862451716873929,0.03539586520858092,-0.0015373380879854244,0.0037763913160959984,-0.001646429186371784,0.003654710394324877,0.22284251985339504,0.21754138027269837,0.03639150476453494,0.030405226016908458,-0.0015425623451517378,-0.0008038885778778836,0.027933596788534545
500,id,11,109,23,1.3962242603302002,df-g1,0.05314118474377679,0.01298621090808183,0.013025460707751062,0.0033566597490227363,0.04193308885044813,-0.00177172528468483,-0.0008924639227052218,-0.001803003069106912,-0.0008901148234230875,0.2509484920266408,0.250035603780957,0.05947699721530891,0.015124429592220276,-0.001347978508456582,-0.0006128335175137195,0.02592192007198769
505,id,12,114,22,1.4754409790039062,df-g1,0.023599533198162315,0.005418518091087066,0.005665372417993178,0.0022664394173994105,0.027895947023911623,-0.0006957191004545985,0.00224007105858161,-0.0011245908038266528,0.0022109634236249787,0.20444716952225095,0.20111161529479932,0.02120463946222048,0.010355822627088243,-0.0014184923872033184,-0.0007977669066422735,0.01954876763118669
511,id,14,124,23,1.8828516006469727,df-g1,0.018157870627881264,0.004684265218703132,0.004724953093812178,0.001546791233427901,0.0199237879192786,-0.00018397587036765172,0.00045930647953482627,-0.0001881455823546374,-0.0009506014343267505,0.30174834816661056,0.30251080401858266,0.00485926321311241,0.04015302007941653,0.00012991200765380406,-6.510285509690739e-05,0.016038403328533044
512,id,16,134,23,2.364896059036255,df-g1,0.016620885546046068,0.005675234620426295,0.005686552242014834,0.00086189064543334,0.015806699371009845,-0.00046891792679227987,-0.0007188924608050467,-0.0004725201421395542,-0.0009901757452877996,0.297170128425224,0.29768778402837226,0.0037786431747148857,0.07138783694739857,-0.0001274780462965086,-0.00016200548202497528,0.01390417706565651
522,id,14,124,23,1.967099905014038,df-g1,0.017821165962872476,0.004769103743136327,0.004778208949931437,0.0009917900471706057,0.021345134619920447,-0.0005720673276869715,0.0006461517128954694,-0.0005740468233912388,0.00047428396512484705,0.3070857342618195,0.30603740347330344,0.020061439276972032,0.0575827224169027,-0.0004789612054653669,-0.00026767295451177175,0.015673846797125333
527,id,14,124,24,1.8339836597442627,df-g1,0.01902926861076374,0.004868521769125778,0.004963466147991289,0.0006648049295673391,0.02075216469580202,-0.0003235440810223965,0.00029740877489958995,-0.00033703992102745994,0.00028414843056102576,0.22826758664618246,0.227646398294594,0.005934868915381961,0.0077439002731921535,-0.0001702274177144969,-0.0005553888556709026,0.015239522756257149
528,id,14,124,24,1.8949971199035645,df-g1,0.024614690422486808,0.005208375592769765,0.005250876345907978,0.0014772748249411078,0.028233637486822977,-0.001329525882880033,3.797359449137881e-05,-0.001417035116038412,1.9580652790597564e-06,0.22792946771551956,0.2265104745342021,0.024741411070590014,0.014433240920117153,-0.0011811202955473443,-0.0009301117402907809,0.020208984036636103
530,id,13,119,24,1.7451438903808594,df-g1,0.019901121638931676,0.005362071763883591,0.005399597291560984,0.0012909766134795672,0.022965192782476745,4.499049682417769e-05,0.0009345792649294368,3.930175191649288e-05,0.0007391659445036176,0.279721613533161,0.27902174934057383,0.04152112426060085,0.055354128278975706,0.0005006531161842187,0.00013952237267826628,0.017902780700213568
540,id,16,134,25,2.5716264247894287,df-g1,0.019765998465944377,0.003649276525663936,0.003708918167443609,0.000865155526007593,0.020755432296955933,-0.00027867676788018034,-0.000855941539515649,-0.0002806346040079566,-0.000928559655761968,0.31650108483731154,0.3171490098890656,0.0020178456362386897,0.026601504702811783,-0.00015317412073767578,-0.00012928440163315763,0.01524412893491934
566,id,11,109,22,1.3398540019989014,df-g1,0.020245246905934253,0.006100052561059499,0.006037225599991755,0.002363520020697491,0.02263180533311724,0.0007036431911214601,0.0020388458753853667,0.0006570732275101299,0.0015706465232615367,0.30999071917153387,0.30907714587578244,0.010165231204873573,0.07736825951480313,0.0009293456889669094,-0.0001573481127518199,0.01662276382827956
582,id,16,134,24,2.51526141166687,df-g1,0.01801872547309829,0.0033180941029335997,0.0033166168690581125,0.0006445854683496742,0.020939202362502775,-0.0001508933114493041,-0.0003556326107531289,-0.00015808818107676537,-0.0007509991687513901,0.3138206798224435,0.3144135908101181,0.004891086602994053,0.06860253898354376,0.00011179743756084548,6.086642883654236e-05,0.017026962930302238
586,id,14,124,24,1.9102323055267334,df-g1,0.017827083587457593,0.0034149894123629565,0.0034955946906638376,0.001934873973133277,0.01839169686789051,-0.0003251336155449267,-0.0007203403447413033,-0.00030771765787340755,-0.0007822294742669961,0.322028466734981,0.32250297855137455,0.004578523540891869,0.03133310964492873,3.843116720581019e-05,-0.00020385433686929966,0.01470218445590986
598,id,14,124,23,1.8712084293365479,df-g1,0.018337112300524646,0.004557054201804078,0.004571886040744547,0.0019035448531722254,0.01695276422915767,0.0003895654071575042,0.0018113392376776008,0.00035471258860203525,0.0017393990251924098,0.2272617358753247,0.22587704943873432,0.011581691087746529,0.015325721952842168,0.00026759840097614895,-6.764840263907834e-05,0.014291416311009433
612,id,15,129,24,2.184797525405884,df-g1,0.0175719461413684,0.0046344101369690804,0.0046042533152518645,0.0008040320695905705,0.018059912910613492,-0.00017993870733792582,-7.927165736130411e-05,-0.0002146427011888996,-0.00020953954783141382,0.27048719816139644,0.27048209500803894,0.007658441777972643,0.02521245767208011,-5.7042546147134665e-05,4.131731313334469e-05,0.016193663111022615
618,id,12,114,23,1.6019914150238037,df-g1,0.020417708174434314,0.0026268363245876003,0.0026548729066672157,0.004302883264815483,0.02150589949946415,0.0007234908591131393,0.0032132556616308442,0.0006153559568655154,0.0030653129547807863,0.22394499878028584,0.2214950417823706,0.01202402811355272,0.021456246620525178,0.0007690270665067223,0.0007464262771215632,0.016866163454446564
625,id,16,134,24,2.3664748668670654,df-g1,0.015852564605920588,0.0023390292922513822,0.002357370551358526,0.002018685265283431,0.015544348210701211,0.0008602477382130626,0.0001863764515203753,0.0008480319087216248,-0.0005962958026121609,0.32095919198313555,0.32240351969446934,0.0053328969686949595,0.09208353220867817,0.0008444301712243196,0.0001394256640990174,0.013265977675622789
626,id,17,139,24,2.7791285514831543,df-g1,0.02309270839501719,0.006662738729694695,0.006649825143903716,0.0019557446805545165,0.02147461959035025,-0.0015024773435785169,0.000506311914052912,-0.0015679460918455457,0.00013084811580090644,0.2925747163939127,0.29087592218626623,0.011259898062728495,0.06848247599901916,-0.0010759232281827014,-0.00019660116606951689,0.01819659501820629
639,id,14,124,23,1.8682661056518555,df-g1,0.017625513587856752,0.004208129002421401,0.004204258075095018,0.0038576654550833305,0.01639565818247534,-0.00017509338453528192,0.0031135744884505266,-0.00017636816669852617,0.0014426197024802329,0.30188815678408076,0.30026916891490196,0.005961996369761057,0.09093826530338417,8.493239371332173e-05,-0.00012443061075373407,0.012472020302143906
644,id,12,114,23,1.549058437347412,df-g1,0.01711105822964455,0.003764965566812606,0.003793110811089715,0.0025579716128866763,0.018785485267748227,-0.0008799401245412081,0.0004204718335446757,-0.0009159532773087564,0.00012139240128702933,0.2868388262885949,0.28580148060999916,0.008887613739264855,0.050473223806723554,-0.0004459475365609644,-4.505814097076344e-06,0.015201690924904521
912,id,13,128,25,2.0954160690307617,df-g1,0.015557005071490427,0.005588937843185704,0.0055231662599685835,0.0009060208005884721,0.014751843982375773,-0.00042697081426076476,0.000787199337702034,-0.0004404435556551456,0.0007527858264668591,0.21011163951688022,0.2089184101347582,0.013900819983738353,0.025900560439916478,-4.1846003438261725e-05,-0.00017966237208097424,0.013657207275339008
921,id,12,123,25,1.867288589477539,df-g1,0.020106157136569037,0.005281801854209789,0.005233404592675991,0.0011335517399785637,0.01651186406416192,-0.0008458529438611195,-0.000256867484398047,-0.0008484873216718369,-0.0002655687241209237,0.21557981844569132,0.2149968998481404,0.0069750571698154965,0.005163921423018721,-0.00022137968956323362,-0.0005421338158546757,0.014679115882672476
929,id,11,118,25,1.8538403511047363,df-g1,0.01699104772381833,0.0049860988148218155,0.0049592964710142564,0.0007235891472480553,0.016365176294491073,-0.0007216190836861056,0.00038932461496434114,-0.0007329158883390696,0.00038442353925539213,0.2120612572329414,0.2109439178053469,0.004657662820917957,0.0045165615029522325,-0.00030249368183010716,-0.00022496773924759322,0.013640793960389053
942,id,13,128,26,2.1806108951568604,df-g1,0.02402544310391862,0.007335948220806188,0.007391805369339149,0.0022248507166472997,0.02214422817249376,-0.000798297846160624,0.002136718187211816,-0.0008002265665109642,0.0021096918523356182,0.24072509297347522,0.23781517455462864,0.006351458260211547,0.01513889567310789,-0.0006445654849432936,-0.00024031597784446995,0.01867234592082744
957,id,12,123,26,1.877537488937378,df-g1,0.02053735918968804,0.0050399695715199755,0.005071270379265879,0.001105006557175534,0.022281580025943694,-0.0002420187793688421,0.0005706368307605961,-0.00029185059521699697,0.0005455204751796394,0.21339454268575153,0.2125571716153549,0.00860546220083905,0.011209840806591407,-7.918188965561068e-05,-0.00026366125512599856,0.017351948648909283
962,id,14,133,26,2.354527473449707,df-g1,0.019503236928751753,0.0055519836469066774,0.005601889391215002,0.00238075893065099,0.017847007605578093,-0.00039985166133594586,0.002377219524408556,-0.0003999691269732375,0.0020203347336629,0.23589976651186936,0.23347946265123323,0.014952507272179803,0.02685138050525721,-0.00021786780116694882,-0.00012116675263667415,0.01354749933492269
965,id,14,133,26,2.3781886100769043,df-g1,0.02241654319520287,0.0048585274887287255,0.004849654483737962,0.0011304857468334005,0.02045760381510297,-0.000878698406906652,0.0001509977856643422,-0.001046305262311642,9.401055270780168e-05,0.22882864064067915,0.2276883248256597,0.01289631333891796,0.029738965743576255,-0.00022016997315801867,2.853686773458819e-05,0.01660796029665824
967,id,13,128,26,2.078045129776001,df-g1,0.024651102617385963,0.005374875196238804,0.005460287408428519,0.0013071043573924586,0.02135554598621123,-0.0005889739987168475,-0.0002608590967633317,-0.0005929429250637053,-0.0002789558553319346,0.23077967415733894,0.23046568708760717,0.0073362274113324575,0.010747756011410115,-0.0006978515997531909,-0.0006278251535066087,0.016746620531957045
976,id,13,128,26,2.2898576259613037,df-g1,0.023944376526135326,0.006777798890247766,0.006764645685355451,0.0018058267615414622,0.019319711667643763,-0.0013661779551785043,0.0010557587425372183,-0.0013698873504706388,0.001048801505765768,0.22555993960584492,0.2231412507496085,0.008515704820703959,0.006918280889929259,0.00010819439839912515,-0.0002996091179415482,0.016958493265809522
981,id,10,113,24,1.464989185333252,df-g1,0.027745431751835924,0.005331897300729693,0.005392899079941909,0.0027020122411163723,0.021531878587552608,-0.00048286242670776653,0.0021597364904392138,-0.0004897870535318372,0.002135945179671604,0.20306963366489061,0.20044390143168717,0.01562678656016504,0.012129293932637921,0.0002168447468368917,0.00015486223440515368,0.014500336349686673
983,id,10,113,24,1.495154619216919,df-g1,0.020718565388459054,0.004043243199991053,0.004083011818369209,0.001990870150956365,0.02035945523153695,-0.00035580570609258224,0.0016342226471270623,-0.00036414576078003247,0.0015860541998954161,0.20209509735724124,0.2001448973965658,0.014357997167082791,0.017441639758644798,0.00013354564892587018,-0.00022490834616045036,0.013733765282417336
992,id,11,118,24,1.6990265846252441,df-g1,0.017993270644573123,0.003995858849080491,0.0040572432395833535,0.0013570079795105845,0.016463608879857206,-0.00039670125926160097,0.0009733704399444066,-0.00039311038319303493,0.0009635694922195421,0.21702781054696016,0.21567113067154758,0.014596639246011697,0.008455600876253147,-0.0001687191860520465,-0.0002752605193659871,0.0122355647382971
993,id,10,113,24,1.5434885025024414,df-g1,0.02272601486063751,0.003544494591086078,0.0036227079760716204,0.0019133551122102836,0.018347376561069828,-0.0003783244946408205,0.001449433507345768,-0.0003722437290708258,0.0014347378953264225,0.21834240197829527,0.216535420353898,0.013551637402281573,0.013852340115200572,0.00023446431137935653,0.0002775643489067378,0.013510889225985881
1001,id,10,113,25,1.4390449523925781,df-g1,0.019406503171378528,0.003923971395927595,0.004053663508573422,0.0029245065188486805,0.01892592038238667,-0.0011653806174403427,0.0026004269694087953,-0.0011938094327200721,0.0025942358399488608,0.19309919674900386,0.18931115147633493,0.010774607014129209,0.008894287314700535,-0.0008096562533383977,-0.00031171152230534405,0.014854305799950762
1006,id,11,118,25,1.6662375926971436,df-g1,0.019918302187461767,0.00511025679916699,0.005265469994470926,0.0030335517915778733,0.018497976165543367,-0.0002719333109237814,0.0029485257964922736,-0.00027760159825440667,0.0029410756543269065,0.19657921454676205,0.19336053729418073,0.007197135845659974,0.00787729920050363,0.0004215549271277541,-0.00016686807404005244,0.013894260616156007
1020,id,13,128,26,2.1491997241973877,df-g1,0.019231900933682024,0.003875378570196375,0.003855507150065231,0.0014027709036716178,0.019615902216805155,-0.0006939046155310899,0.0009495679030232276,-0.0007024898999792861,0.0008913566370225209,0.22985632625812558,0.22826247972112376,0.005599183090825297,0.01458097205988332,-1.3130168729086344e-05,-0.00016348189601672267,0.017511542612506675
1031,id,12,123,26,1.7758989334106445,df-g1,0.020410528180127323,0.003951316586917386,0.003927089666422433,0.0015130905637976773,0.0214952387619064,-0.00038139740903906283,0.001154244907408556,-0.0003843072542865644,0.0011208588364621259,0.24166768080054193,0.24016251470979325,0.007964430406801844,0.01610815818137381,-8.731115930690758e-05,-0.00019541654661073098,0.01727379295908659
